t,touch_FL, touch_FR, touch_RL, touch_RR
0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.002500, 0.000000, 0.000000, 0.000000, 0.000000 
0.005000, 0.000000, 0.000000, 0.000000, 0.000000 
0.007500, 0.000000, 0.000000, 0.000000, 0.000000 
0.010000, 0.000000, 0.000000, 0.000000, 0.000000 
0.012500, 16.573865, 15.252402, 15.186917, 14.299705 
0.015000, 26.927553, 22.686745, 24.757403, 20.930939 
0.017500, 38.584133, 30.974630, 36.490207, 29.236319 
0.020000, 49.186176, 38.851385, 47.388941, 37.400816 
0.022500, 57.890474, 46.720434, 56.398767, 45.650498 
0.025000, 64.629214, 54.766732, 63.438032, 54.129946 
0.027500, 69.712375, 62.818510, 68.817570, 62.665923 
0.030000, 73.705522, 70.484852, 73.153016, 70.837147 
0.032500, 77.325483, 77.282772, 77.147721, 78.683691 
0.035000, 81.128753, 82.832448, 81.374468, 84.789968 
0.037500, 85.306275, 87.091572, 86.021510, 89.588204 
0.040000, 89.667343, 90.373969, 90.882560, 93.401334 
0.042500, 94.050991, 92.949305, 96.572440, 96.483442 
0.045000, 98.084393, 95.268216, 101.195524, 99.325168 
0.047500, 101.453419, 97.703087, 105.147914, 102.312341 
0.050000, 104.053360, 100.410717, 108.315485, 105.600335 
0.052500, 106.093610, 103.228606, 110.908396, 109.018927 
0.055000, 107.622664, 106.145986, 112.985395, 112.546674 
0.057500, 108.915697, 108.917667, 114.832658, 115.925733 
0.060000, 110.228235, 111.314280, 116.714827, 118.916276 
0.062500, 111.728009, 113.191332, 118.801840, 121.370166 
0.065000, 113.371652, 114.612910, 121.045379, 123.355968 
0.067500, 115.001206, 115.754199, 123.274944, 125.060213 
0.070000, 116.580041, 116.666904, 125.450306, 126.536716 
0.072500, 117.983090, 117.490668, 127.440985, 127.929633 
0.075000, 119.110717, 118.337931, 129.144598, 129.352699 
0.077500, 119.992024, 119.191098, 130.595799, 130.780565 
0.080000, 120.664159, 120.025392, 131.827822, 132.190294 
0.082500, 121.093017, 120.885934, 132.807425, 133.625437 
0.085000, 121.345269, 121.716014, 133.603710, 135.024314 
0.087500, 121.513522, 122.433272, 134.313063, 136.298885 
0.090000, 121.690287, 122.955342, 135.029718, 137.363390 
0.092500, 121.922234, 123.245459, 135.799487, 138.180577 
0.095000, 122.176875, 123.345719, 136.587352, 138.794279 
0.097500, 122.380058, 123.339042, 137.313970, 139.291442 
0.100000, 122.500352, 123.265139, 137.945577, 139.712911 
0.102500, 122.523785, 123.146424, 138.467166, 140.081040 
0.105000, 122.448781, 122.992737, 138.877011, 140.404749 
0.107500, 122.273830, 122.813760, 139.172705, 140.693575 
0.110000, 121.973151, 122.643100, 139.328571, 140.980475 
0.112500, 121.567816, 122.467043, 139.366468, 141.249660 
0.115000, 121.098592, 122.252351, 139.328638, 141.465444 
0.117500, 120.612679, 121.959296, 139.263108, 141.586430 
0.120000, 120.141919, 121.563355, 139.201600, 141.587550 
0.122500, 119.692888, 121.065001, 139.149670, 141.469799 
0.125000, 119.239330, 120.497291, 139.078941, 141.268029 
0.127500, 118.753316, 119.894289, 138.960293, 141.017110 
0.130000, 118.223648, 119.273300, 138.782058, 140.734329 
0.132500, 117.646162, 118.644500, 138.540621, 140.429026 
0.135000, 117.007471, 118.027226, 138.222255, 140.120555 
0.137500, 116.315011, 117.419474, 137.834458, 139.806488 
0.140000, 115.587800, 116.807697, 137.396528, 139.472681 
0.142500, 114.851321, 116.171784, 136.934381, 139.098343 
0.145000, 114.126414, 115.496102, 136.469026, 138.667532 
0.147500, 113.422458, 114.776258, 136.009635, 138.176025 
0.150000, 112.733888, 114.022600, 135.549470, 137.635328 
0.152500, 112.044163, 113.256014, 135.071093, 137.067440 
0.155000, 111.345650, 112.488237, 134.567485, 136.483556 
0.157500, 110.377973, 111.729473, 134.034642, 135.887053 
0.160000, 108.817899, 110.277343, 133.477578, 135.282200 
0.162500, 107.336139, 108.845306, 132.907133, 134.680569 
0.165000, 105.984551, 107.519370, 132.326868, 134.081315 
0.167500, 105.132739, 106.391961, 131.735571, 133.476703 
0.170000, 104.587459, 105.629520, 131.143244, 132.866393 
0.172500, 104.040197, 105.086554, 130.550936, 132.246444 
0.175000, 103.493004, 104.530063, 129.954555, 131.613650 
0.177500, 102.951036, 103.965930, 129.353718, 130.970123 
0.180000, 102.414720, 103.400686, 128.672748, 130.143350 
0.182500, 101.879332, 102.831976, 127.639551, 128.894163 
0.185000, 101.346469, 102.261132, 126.540675, 127.666692 
0.187500, 100.824642, 101.696137, 125.433479, 126.463489 
0.190000, 100.321698, 101.145651, 124.370877, 125.307734 
0.192500, 99.844067, 100.614861, 123.294427, 124.601304 
0.195000, 99.396429, 100.114569, 122.779462, 124.097051 
0.197500, 98.974214, 99.645024, 122.322968, 123.584716 
0.200000, 98.565179, 99.195678, 121.859614, 123.072007 
0.202500, 98.164034, 98.760513, 121.391428, 122.560877 
0.205000, 97.773106, 98.340237, 120.920513, 122.051746 
0.207500, 97.395762, 97.936475, 120.449748, 121.545609 
0.210000, 97.033827, 97.549317, 119.982165, 121.043698 
0.212500, 96.688269, 97.178099, 119.520288, 120.546950 
0.215000, 96.359942, 96.822312, 119.066047, 120.056048 
0.217500, 96.049591, 96.481749, 118.620904, 119.571644 
0.220000, 95.757677, 96.156361, 118.185946, 119.094468 
0.222500, 95.484329, 95.846195, 117.761915, 118.625314 
0.225000, 95.229421, 95.551388, 117.349263, 118.165007 
0.227500, 94.992645, 95.272148, 116.948216, 117.714377 
0.230000, 94.773568, 95.008717, 116.558845, 117.274224 
0.232500, 94.571685, 94.761317, 116.181132, 116.845281 
0.235000, 94.386461, 94.530114, 115.815017, 116.428189 
0.237500, 94.217372, 94.315186, 115.460443, 116.023471 
0.240000, 94.063930, 94.116512, 115.117375, 115.631521 
0.242500, 93.925692, 93.933961, 114.785817, 115.252606 
0.245000, 93.802264, 93.767299, 114.465809, 114.886872 
0.247500, 93.693297, 93.616199, 114.157425, 114.534364 
0.250000, 93.598466, 93.480260, 113.860755, 114.195037 
0.252500, 93.517466, 93.359025, 113.575893, 113.868789 
0.255000, 93.449988, 93.252002, 113.302919, 113.555472 
0.257500, 93.395708, 93.158679, 113.041888, 113.254916 
0.260000, 93.354276, 93.078543, 112.792815, 112.966942 
0.262500, 93.325309, 93.011089, 112.555670, 112.691376 
0.265000, 93.308385, 92.955823, 112.330378, 112.428047 
0.267500, 93.303051, 92.912272, 112.116814, 112.176798 
0.270000, 93.308817, 92.879976, 111.914815, 111.937480 
0.272500, 93.325171, 92.858489, 111.724179, 111.709947 
0.275000, 93.351581, 92.847374, 111.544675, 111.494056 
0.277500, 93.387504, 92.846196, 111.376055, 111.289656 
0.280000, 93.432395, 92.854523, 111.218053, 111.096588 
0.282500, 93.485711, 92.871915, 111.070400, 110.914677 
0.285000, 93.546918, 92.897926, 110.932823, 110.743731 
0.287500, 93.615492, 92.932103, 110.805049, 110.583540 
0.290000, 93.690926, 92.973983, 110.686811, 110.433875 
0.292500, 93.772723, 93.023099, 110.577841, 110.294490 
0.295000, 93.860403, 93.078980, 110.477878, 110.165124 
0.297500, 93.953498, 93.141151, 110.386661, 110.045504 
0.300000, 94.135508, 93.207950, 110.304463, 109.936443 
0.302500, 94.381825, 93.277381, 110.229538, 109.837254 
0.305000, 94.655463, 93.349154, 110.159560, 109.746708 
0.307500, 94.915743, 93.423151, 110.094708, 109.665008 
0.310000, 95.164341, 93.498692, 110.035202, 109.592054 
0.312500, 95.397102, 93.621267, 109.981753, 109.527750 
0.315000, 95.613497, 93.788765, 109.934790, 109.471333 
0.317500, 95.817808, 93.973940, 109.893354, 109.420999 
0.320000, 96.008674, 94.168636, 109.857137, 109.375889 
0.322500, 96.187479, 94.350800, 109.826317, 109.336309 
0.325000, 96.355022, 94.521664, 109.800858, 109.302432 
0.327500, 96.512001, 94.682422, 109.780597, 109.274282 
0.330000, 96.658909, 94.833942, 109.765321, 109.251776 
0.332500, 96.796173, 94.976835, 109.754838, 109.234790 
0.335000, 96.924231, 95.111559, 109.748984, 109.223181 
0.337500, 97.043528, 95.238489, 109.747611, 109.216781 
0.340000, 97.154488, 95.357944, 109.750581, 109.215404 
0.342500, 97.257507, 95.470207, 109.757758, 109.218853 
0.345000, 97.352945, 95.575548, 109.769002, 109.226923 
0.347500, 97.441131, 95.674230, 109.784173, 109.239410 
0.350000, 97.522366, 95.766519, 109.803124, 109.256112 
0.352500, 97.596923, 95.852685, 109.825703, 109.276836 
0.355000, 97.665059, 95.933004, 109.851749, 109.301395 
0.357500, 97.727015, 96.007750, 109.881096, 109.329606 
0.360000, 97.783024, 96.077195, 109.913573, 109.361297 
0.362500, 97.833316, 96.141602, 109.949007, 109.396298 
0.365000, 97.878122, 96.201227, 109.987223, 109.434444 
0.367500, 97.917676, 96.256312, 110.028047, 109.475573 
0.370000, 97.950934, 96.308160, 110.092173, 109.519220 
0.372500, 97.974884, 96.359096, 110.209806, 109.564179 
0.375000, 97.992595, 96.406163, 110.325342, 109.610676 
0.377500, 98.008465, 96.445104, 110.430801, 109.723373 
0.380000, 98.019605, 96.479164, 110.532138, 109.843292 
0.382500, 98.026113, 96.509614, 110.634837, 109.957802 
0.385000, 98.028216, 96.538016, 110.746472, 110.064766 
0.387500, 98.027739, 96.562546, 110.849885, 110.182218 
0.390000, 98.023744, 96.583445, 110.950111, 110.300082 
0.392500, 98.016433, 96.600810, 111.047924, 110.414392 
0.395000, 98.006435, 96.614863, 111.142097, 110.524056 
0.397500, 97.994224, 96.625877, 111.232022, 110.628632 
0.400000, 97.980133, 96.634125, 111.317613, 110.728216 
0.402500, 97.964405, 96.639880, 111.398991, 110.823111 
0.405000, 97.947226, 96.643420, 111.476301, 110.913639 
0.407500, 97.928749, 96.645020, 111.549664, 111.000078 
0.410000, 97.909109, 96.644946, 111.619176, 111.082657 
0.412500, 97.888427, 96.643449, 111.684924, 111.161570 
0.415000, 97.866825, 96.640755, 111.747000, 111.236975 
0.417500, 97.844423, 96.637062, 111.805506, 111.309008 
0.420000, 97.821348, 96.632543, 111.860555, 111.377779 
0.422500, 97.797731, 96.627341, 111.912272, 111.443382 
0.425000, 97.773705, 96.621576, 111.960792, 111.505894 
0.427500, 97.749404, 96.615346, 112.006256, 111.565384 
0.430000, 97.724962, 96.608734, 112.048806, 111.621914 
0.432500, 97.700502, 96.601807, 112.088588, 111.675545 
0.435000, 97.676143, 96.594628, 112.125741, 111.726341 
0.437500, 97.651989, 96.587250, 112.160399, 111.774367 
0.440000, 97.628134, 96.579727, 112.192691, 111.819697 
0.442500, 97.604657, 96.572110, 112.222734, 111.862412 
0.445000, 97.581622, 96.564450, 112.250638, 111.902597 
0.447500, 97.559083, 96.556797, 112.276506, 111.940346 
0.450000, 97.537081, 96.549201, 112.300432, 111.975755 
0.452500, 97.515648, 96.541709, 112.322505, 112.008924 
0.455000, 97.494806, 96.534366, 112.342808, 112.039957 
0.457500, 97.474574, 96.527213, 112.361422, 112.068954 
0.460000, 97.454963, 96.520287, 112.378425, 112.096017 
0.462500, 97.435982, 96.513618, 112.393894, 112.121243 
0.465000, 97.417639, 96.507233, 112.407905, 112.144727 
0.467500, 97.399938, 96.501151, 112.420532, 112.166559 
0.470000, 97.382883, 96.495386, 112.431851, 112.186826 
0.472500, 97.366476, 96.489948, 112.441936, 112.205611 
0.475000, 97.350720, 96.484840, 112.450860, 112.222990 
0.477500, 97.335615, 96.480064, 112.458698, 112.239038 
0.480000, 97.321158, 96.475617, 112.465518, 112.253826 
0.482500, 97.307348, 96.471495, 112.471390, 112.267422 
0.485000, 97.294178, 96.467691, 112.476379, 112.279891 
0.487500, 97.281642, 96.464198, 112.480550, 112.291296 
0.490000, 97.269731, 96.461007, 112.483962, 112.301698 
0.492500, 97.258432, 96.458110, 112.486673, 112.311156 
0.495000, 97.247732, 96.455498, 112.488736, 112.319726 
0.497500, 97.237616, 96.453161, 112.490203, 112.327465 
0.500000, 97.228068, 96.451091, 112.491122, 112.334425 
0.502500, 97.219069, 96.449277, 112.491537, 112.340658 
0.505000, 97.210602, 96.447711, 112.491492, 112.346213 
0.507500, 97.202646, 96.446382, 112.491027, 112.351137 
0.510000, 97.195183, 96.445280, 112.490180, 112.355474 
0.512500, 97.188192, 96.444395, 112.488987, 112.359269 
0.515000, 97.181655, 96.443716, 112.487482, 112.362559 
0.517500, 97.175552, 96.443231, 112.485697, 112.365384 
0.520000, 97.169865, 96.442929, 112.483664, 112.367780 
0.522500, 97.164575, 96.442799, 112.481410, 112.369780 
0.525000, 97.159664, 96.442829, 112.478963, 112.371415 
0.527500, 97.155113, 96.443007, 112.476349, 112.372716 
0.530000, 97.150907, 96.443321, 112.473591, 112.373710 
0.532500, 97.147028, 96.443762, 112.470713, 112.374423 
0.535000, 97.143460, 96.444317, 112.467734, 112.374881 
0.537500, 97.140186, 96.444975, 112.464674, 112.375106 
0.540000, 97.137191, 96.445728, 112.461551, 112.375121 
0.542500, 97.134459, 96.446565, 112.458381, 112.374945 
0.545000, 97.131976, 96.447477, 112.455180, 112.374597 
0.547500, 97.129726, 96.448454, 112.451960, 112.374097 
0.550000, 97.127696, 96.449490, 112.448735, 112.373460 
0.552500, 97.125872, 96.450575, 112.445516, 112.372703 
0.555000, 97.124241, 96.451703, 112.442313, 112.371839 
0.557500, 97.122789, 96.452866, 112.439136, 112.370883 
0.560000, 97.121506, 96.454058, 112.435992, 112.369848 
0.562500, 97.120379, 96.455272, 112.432890, 112.368744 
0.565000, 97.119397, 96.456504, 112.429836, 112.367583 
0.567500, 97.118550, 96.457746, 112.426836, 112.366374 
0.570000, 97.117828, 96.458995, 112.423895, 112.365126 
0.572500, 97.117221, 96.460244, 112.421019, 112.363849 
0.575000, 97.116720, 96.461491, 112.418211, 112.362548 
0.577500, 97.116318, 96.462730, 112.415475, 112.361231 
0.580000, 97.116005, 96.463958, 112.412814, 112.359904 
0.582500, 97.115774, 96.465171, 112.410230, 112.358574 
0.585000, 97.115619, 96.466367, 112.407725, 112.357244 
0.587500, 97.115532, 96.467542, 112.405301, 112.355919 
0.590000, 97.115508, 96.468693, 112.402959, 112.354603 
0.592500, 97.115539, 96.469820, 112.400699, 112.353301 
0.595000, 97.115622, 96.470918, 112.398523, 112.352015 
0.597500, 97.115750, 96.471988, 112.396429, 112.350748 
0.600000, 97.115918, 96.473026, 112.394419, 112.349503 
0.602500, 97.116123, 96.474033, 112.392491, 112.348281 
0.605000, 97.116359, 96.475007, 112.390645, 112.347085 
0.607500, 97.116623, 96.475946, 112.388880, 112.345916 
0.610000, 97.116911, 96.476851, 112.387194, 112.344775 
0.612500, 97.117221, 96.477722, 112.385588, 112.343664 
0.615000, 97.117548, 96.478556, 112.384058, 112.342584 
0.617500, 97.117889, 96.479355, 112.382604, 112.341534 
0.620000, 97.118243, 96.480119, 112.381224, 112.340516 
0.622500, 97.118607, 96.480847, 112.379916, 112.339530 
0.625000, 97.118979, 96.481539, 112.378679, 112.338575 
0.627500, 97.119356, 96.482196, 112.377510, 112.337652 
0.630000, 97.119737, 96.482819, 112.376407, 112.336762 
0.632500, 97.120120, 96.483407, 112.375369, 112.335902 
0.635000, 97.120503, 96.483961, 112.374394, 112.335074 
0.637500, 97.120886, 96.484482, 112.373479, 112.334277 
0.640000, 97.121268, 96.484971, 112.372622, 112.333510 
0.642500, 97.121646, 96.485428, 112.371822, 112.332772 
0.645000, 97.122020, 96.485854, 112.371075, 112.332064 
0.647500, 97.122390, 96.486250, 112.370381, 112.331384 
0.650000, 97.122754, 96.486616, 112.369737, 112.330732 
0.652500, 97.123112, 96.486954, 112.369141, 112.330107 
0.655000, 97.123463, 96.487265, 112.368590, 112.329508 
0.657500, 97.123808, 96.487549, 112.368083, 112.328934 
0.660000, 97.124144, 96.487807, 112.367619, 112.328385 
0.662500, 97.124473, 96.488041, 112.367194, 112.327860 
0.665000, 97.124795, 96.488251, 112.366807, 112.327358 
0.667500, 97.125107, 96.488439, 112.366456, 112.326878 
0.670000, 97.125412, 96.488604, 112.366140, 112.326419 
0.672500, 97.125708, 96.488749, 112.365856, 112.325981 
0.675000, 97.125995, 96.488874, 112.365603, 112.325562 
0.677500, 97.126274, 96.488981, 112.365379, 112.325162 
0.680000, 97.126544, 96.489069, 112.365182, 112.324780 
0.682500, 97.126806, 96.489140, 112.365012, 112.324416 
0.685000, 97.127060, 96.489195, 112.364865, 112.324068 
0.687500, 97.127305, 96.489234, 112.364742, 112.323735 
0.690000, 97.127542, 96.489260, 112.364641, 112.323418 
0.692500, 97.127771, 96.489271, 112.364559, 112.323115 
0.695000, 97.127992, 96.489270, 112.364496, 112.322825 
0.697500, 97.128206, 96.489257, 112.364451, 112.322549 
0.700000, 97.128412, 96.489233, 112.364422, 112.322284 
0.702500, 97.128611, 96.489198, 112.364409, 112.322031 
0.705000, 97.128802, 96.489154, 112.364409, 112.321790 
0.707500, 97.128987, 96.489100, 112.364422, 112.321558 
0.710000, 97.129165, 96.489038, 112.364448, 112.321337 
0.712500, 97.129337, 96.488968, 112.364484, 112.321125 
0.715000, 97.129502, 96.488892, 112.364531, 112.320921 
0.717500, 97.129662, 96.488808, 112.364587, 112.320726 
0.720000, 97.129815, 96.488719, 112.364651, 112.320539 
0.722500, 97.129963, 96.488624, 112.364723, 112.320359 
0.725000, 97.130106, 96.488525, 112.364802, 112.320186 
0.727500, 97.130243, 96.488421, 112.364887, 112.320020 
0.730000, 97.130375, 96.488313, 112.364977, 112.319860 
0.732500, 97.130503, 96.488202, 112.365073, 112.319705 
0.735000, 97.130626, 96.488087, 112.365172, 112.319556 
0.737500, 97.130744, 96.487970, 112.365276, 112.319412 
0.740000, 97.130858, 96.487851, 112.365382, 112.319273 
0.742500, 97.130969, 96.487730, 112.365492, 112.319139 
0.745000, 97.131075, 96.487607, 112.365604, 112.319008 
0.747500, 97.131178, 96.487483, 112.365717, 112.318882 
0.750000, 97.131277, 96.487358, 112.365832, 112.318759 
0.752500, 97.131372, 96.487232, 112.365949, 112.318640 
0.755000, 97.131465, 96.487106, 112.366066, 112.318524 
0.757500, 97.131554, 96.486980, 112.366183, 112.318411 
0.760000, 97.131641, 96.486854, 112.366301, 112.318302 
0.762500, 97.131724, 96.486728, 112.366418, 112.318194 
0.765000, 97.131805, 96.486603, 112.366536, 112.318090 
0.767500, 97.131883, 96.486478, 112.366652, 112.317987 
0.770000, 97.131959, 96.486354, 112.366768, 112.317887 
0.772500, 97.132033, 96.486231, 112.366883, 112.317790 
0.775000, 97.132104, 96.486109, 112.366997, 112.317694 
0.777500, 97.132173, 96.485988, 112.367109, 112.317600 
0.780000, 97.132240, 96.485869, 112.367220, 112.317508 
0.782500, 97.132305, 96.485751, 112.367330, 112.317417 
0.785000, 97.132368, 96.485634, 112.367438, 112.317328 
0.787500, 97.132429, 96.485520, 112.367544, 112.317241 
0.790000, 97.132489, 96.485407, 112.367648, 112.317155 
0.792500, 97.132547, 96.485295, 112.367751, 112.317071 
0.795000, 97.132603, 96.485186, 112.367851, 112.316987 
0.797500, 97.132658, 96.485078, 112.367950, 112.316906 
0.800000, 97.132712, 96.484972, 112.368046, 112.316825 
0.802500, 97.132764, 96.484868, 112.368141, 112.316746 
0.805000, 97.132814, 96.484766, 112.368233, 112.316667 
0.807500, 97.132864, 96.484666, 112.368323, 112.316590 
0.810000, 97.132912, 96.484568, 112.368411, 112.316514 
0.812500, 97.132959, 96.484473, 112.368497, 112.316439 
0.815000, 97.133004, 96.484379, 112.368581, 112.316365 
0.817500, 97.133049, 96.484287, 112.368662, 112.316292 
0.820000, 97.133092, 96.484197, 112.368742, 112.316220 
0.822500, 97.133135, 96.484109, 112.368819, 112.316149 
0.825000, 97.133176, 96.484023, 112.368894, 112.316078 
0.827500, 97.133216, 96.483939, 112.368968, 112.316009 
0.830000, 97.133256, 96.483857, 112.369039, 112.315941 
0.832500, 97.133294, 96.483777, 112.369108, 112.315873 
0.835000, 97.133332, 96.483699, 112.369175, 112.315807 
0.837500, 97.133369, 96.483623, 112.369240, 112.315741 
0.840000, 97.133404, 96.483548, 112.369304, 112.315676 
0.842500, 97.133439, 96.483476, 112.369365, 112.315612 
0.845000, 97.133473, 96.483405, 112.369425, 112.315549 
0.847500, 97.133507, 96.483336, 112.369483, 112.315487 
0.850000, 97.133539, 96.483269, 112.369539, 112.315426 
0.852500, 97.133571, 96.483204, 112.369594, 112.315365 
0.855000, 97.133602, 96.483140, 112.369646, 112.315305 
0.857500, 97.133632, 96.483078, 112.369698, 112.315247 
0.860000, 97.133662, 96.483017, 112.369747, 112.315189 
0.862500, 97.133691, 96.482958, 112.369795, 112.315131 
0.865000, 97.133719, 96.482901, 112.369842, 112.315075 
0.867500, 97.133746, 96.482845, 112.369887, 112.315020 
0.870000, 97.133773, 96.482791, 112.369931, 112.314965 
0.872500, 97.133799, 96.482738, 112.369973, 112.314911 
0.875000, 97.133825, 96.482686, 112.370015, 112.314858 
0.877500, 97.133850, 96.482636, 112.370054, 112.314806 
0.880000, 97.133874, 96.482587, 112.370093, 112.314754 
0.882500, 97.133897, 96.482540, 112.370130, 112.314704 
0.885000, 97.133920, 96.482493, 112.370167, 112.314654 
0.887500, 97.133943, 96.482448, 112.370202, 112.314605 
0.890000, 97.133965, 96.482405, 112.370236, 112.314556 
0.892500, 97.133986, 96.482362, 112.370269, 112.314509 
0.895000, 97.134007, 96.482320, 112.370301, 112.314462 
0.897500, 97.134027, 96.482280, 112.370333, 112.314416 
0.900000, 97.134046, 96.482240, 112.370363, 112.314371 
0.902500, 97.134065, 96.482202, 112.370392, 112.314327 
0.905000, 97.134084, 96.482165, 112.370421, 112.314283 
0.907500, 97.134102, 96.482128, 112.370448, 112.314240 
0.910000, 97.134119, 96.482093, 112.370475, 112.314198 
0.912500, 97.134136, 96.482058, 112.370501, 112.314157 
0.915000, 97.134153, 96.482025, 112.370527, 112.314116 
0.917500, 97.134169, 96.481992, 112.370552, 112.314076 
0.920000, 97.134184, 96.481960, 112.370576, 112.314037 
0.922500, 97.134200, 96.481929, 112.370599, 112.313999 
0.925000, 97.134214, 96.481899, 112.370622, 112.313961 
0.927500, 97.134228, 96.481869, 112.370644, 112.313924 
0.930000, 97.134242, 96.481840, 112.370666, 112.313888 
0.932500, 97.134255, 96.481812, 112.370687, 112.313852 
0.935000, 97.134268, 96.481785, 112.370707, 112.313817 
0.937500, 97.134281, 96.481758, 112.370727, 112.313782 
0.940000, 97.134293, 96.481732, 112.370747, 112.313749 
0.942500, 97.134304, 96.481707, 112.370766, 112.313716 
0.945000, 97.134315, 96.481682, 112.370784, 112.313683 
0.947500, 97.134326, 96.481657, 112.370803, 112.313651 
0.950000, 97.134337, 96.481634, 112.370820, 112.313620 
0.952500, 97.134347, 96.481611, 112.370838, 112.313590 
0.955000, 97.134356, 96.481588, 112.370855, 112.313560 
0.957500, 97.134366, 96.481566, 112.370872, 112.313530 
0.960000, 97.134375, 96.481545, 112.370888, 112.313501 
0.962500, 97.134383, 96.481524, 112.370904, 112.313473 
0.965000, 97.134392, 96.481503, 112.370920, 112.313445 
0.967500, 97.134399, 96.481483, 112.370935, 112.313418 
0.970000, 97.134407, 96.481463, 112.370950, 112.313392 
0.972500, 97.134414, 96.481444, 112.370965, 112.313365 
0.975000, 97.134421, 96.481425, 112.370979, 112.313340 
0.977500, 97.134428, 96.481407, 112.370994, 112.313315 
0.980000, 97.134435, 96.481389, 112.371008, 112.313290 
0.982500, 97.134441, 96.481372, 112.371021, 112.313266 
0.985000, 97.134446, 96.481354, 112.371035, 112.313243 
0.987500, 97.134452, 96.481338, 112.371048, 112.313220 
0.990000, 97.134457, 96.481321, 112.371061, 112.313197 
0.992500, 97.134462, 96.481305, 112.371074, 112.313175 
0.995000, 97.134467, 96.481289, 112.371087, 112.313153 
0.997500, 97.134472, 96.481274, 112.371100, 112.313132 
1.000000, 97.134476, 96.481259, 112.371112, 112.313111 
1.002500, 97.134480, 96.481244, 112.371124, 112.313091 
1.005000, 97.134484, 96.481229, 112.371136, 112.313071 
1.007500, 97.134487, 96.481215, 112.371148, 112.313051 
1.010000, 97.134490, 96.481201, 112.371160, 112.313032 
1.012500, 97.134493, 96.481188, 112.371171, 112.313013 
1.015000, 97.134496, 96.481174, 112.371183, 112.312995 
1.017500, 97.134499, 96.481161, 112.371194, 112.312977 
1.020000, 97.134501, 96.481148, 112.371205, 112.312959 
1.022500, 97.134504, 96.481136, 112.371216, 112.312942 
1.025000, 97.134506, 96.481123, 112.371227, 112.312925 
1.027500, 97.134508, 96.481111, 112.371237, 112.312908 
1.030000, 97.134509, 96.481099, 112.371248, 112.312892 
1.032500, 97.134511, 96.481087, 112.371258, 112.312876 
1.035000, 97.134512, 96.481076, 112.371269, 112.312860 
1.037500, 97.134513, 96.481065, 112.371279, 112.312845 
1.040000, 97.134514, 96.481054, 112.371289, 112.312830 
1.042500, 97.134515, 96.481043, 112.371299, 112.312815 
1.045000, 97.134516, 96.481032, 112.371309, 112.312801 
1.047500, 97.134516, 96.481022, 112.371319, 112.312787 
1.050000, 97.134517, 96.481012, 112.371329, 112.312773 
1.052500, 97.134517, 96.481002, 112.371338, 112.312759 
1.055000, 97.134517, 96.480992, 112.371348, 112.312746 
1.057500, 97.134517, 96.480982, 112.371358, 112.312733 
1.060000, 97.134516, 96.480973, 112.371367, 112.312720 
1.062500, 97.134516, 96.480964, 112.371376, 112.312708 
1.065000, 97.134515, 96.480954, 112.371385, 112.312695 
1.067500, 97.134515, 96.480945, 112.371395, 112.312683 
1.070000, 97.134514, 96.480937, 112.371404, 112.312672 
1.072500, 97.134513, 96.480928, 112.371413, 112.312660 
1.075000, 97.134512, 96.480919, 112.371422, 112.312649 
1.077500, 97.134511, 96.480911, 112.371430, 112.312638 
1.080000, 97.134510, 96.480903, 112.371439, 112.312627 
1.082500, 97.134508, 96.480895, 112.371448, 112.312616 
1.085000, 97.134507, 96.480887, 112.371456, 112.312606 
1.087500, 97.134505, 96.480879, 112.371465, 112.312596 
1.090000, 97.134504, 96.480872, 112.371473, 112.312586 
1.092500, 97.134502, 96.480864, 112.371482, 112.312576 
1.095000, 97.134500, 96.480857, 112.371490, 112.312566 
1.097500, 97.134498, 96.480850, 112.371499, 112.312557 
1.100000, 97.134496, 96.480843, 112.371507, 112.312548 
1.102500, 97.134494, 96.480836, 112.371515, 112.312539 
1.105000, 97.134492, 96.480829, 112.371523, 112.312530 
1.107500, 97.134489, 96.480822, 112.371531, 112.312521 
1.110000, 97.134487, 96.480815, 112.371539, 112.312513 
1.112500, 97.134484, 96.480809, 112.371547, 112.312504 
1.115000, 97.134482, 96.480803, 112.371555, 112.312496 
1.117500, 97.134479, 96.480796, 112.371563, 112.312488 
1.120000, 97.134476, 96.480790, 112.371571, 112.312480 
1.122500, 97.134474, 96.480784, 112.371578, 112.312473 
1.125000, 97.134471, 96.480778, 112.371586, 112.312465 
1.127500, 97.134468, 96.480773, 112.371594, 112.312458 
1.130000, 97.134465, 96.480767, 112.371601, 112.312450 
1.132500, 97.134462, 96.480761, 112.371609, 112.312443 
1.135000, 97.134458, 96.480756, 112.371616, 112.312436 
1.137500, 97.134455, 96.480750, 112.371624, 112.312429 
1.140000, 97.134452, 96.480745, 112.371631, 112.312423 
1.142500, 97.134448, 96.480740, 112.371639, 112.312416 
1.145000, 97.134445, 96.480735, 112.371646, 112.312410 
1.147500, 97.134442, 96.480730, 112.371653, 112.312404 
1.150000, 97.134438, 96.480725, 112.371660, 112.312397 
1.152500, 97.134434, 96.480720, 112.371668, 112.312391 
1.155000, 97.134431, 96.480715, 112.371675, 112.312385 
1.157500, 97.134427, 96.480710, 112.371682, 112.312380 
1.160000, 97.134423, 96.480706, 112.371689, 112.312374 
